,ASIN,brand,date_first_available,early_reviwer_flag,found_helpful_count,platform_group:,review_body,review_country,review_date,review_id,review_score,review_title,reviewer_id,verified_flag,scraped_time_stamp,review_date_englis,review_body_english,review_title_english
197,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Ich bin absolut begeistert.<br/>Selbst wenn mir angezeigt wird, dass der Toner fast leer ist, kann ich noch mindestens 50 Blätter und mehr drucken. Die Qualität ist ebenfalls empfehlenswert",Deutschland,"1 Juni, 2020",1c8bf33f3499f3e4b5d04a0dd7d298aced037bca91fda28e4ede2723edf6eafd,5,Super,24aea34e5e1617cd1e395a4292d05ad8ce270b7e503f33e27fb721aad48db980,1,2020-9-14 15:00:00,"June 1, 2020","I am absolutely thrilled. <br/> Even if it says that the toner is almost empty, I can still print at least 50 sheets and more. The quality is also recommended",Super
198,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Der Wechsel des Toners war ein Kinderspiel. Der Toner wurde von meinem hp-Drucker sofort ohne Probleme erkannt.<br/>Wie lange der Toner hält, wird die Zukunft zeigen. Mich begeistert tatsächlich die Tatsache, dass eine Erkennung des Toners so einfach war. Das ist mir bislang bei anderen Marken (bis auf das Original) noch nicht passiert.",Deutschland,"20 Juli, 2020",3cbb811f292bbb5f2998f8200d4937913f21fbd86a2293da316577c19034cf48,5,Preis-Leistung stimmt!,ad461c2a70937e3f5d8fe2ffa7dd1158e82c9f1a091c750494424895c5431778,1,2020-9-14 15:00:00,"July 20, 2020",Changing the toner was a breeze. The toner was immediately recognized by my hp printer without any problems. The future will tell how long the toner will last. I actually love the fact that it was so easy to identify the toner. This has never happened to me with other brands (apart from the original).,Price-performance right!
199,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Der Toner kam sehr schnell an, Amazon like. Toner war gut verpackt. Nachdem auspacken habe ich ihn in den Drucker gesteckt, passt ohne wenn und aber. Das Druckbild ist super. Dieser Toner ist genau so gut wie das Original, nur günstiger. Klare Kaufempfehlung!",Deutschland,"19 Januar, 2019",f415a479f0cfde5c55a8c446fcba8b92bea4eb99ce493752fc945cf23ad726fa,5,Passt perfekt!,54b0b46c6fdbb90a249f9ed2b3a4de3383a1579d7e48f62dafdc9c4b368f824d,1,2020-9-14 15:00:00,"19th January, 2019","The toner arrived very quickly, Amazon like. The toner was well packaged. After unpacking I put it in the printer, it fits without ifs and buts. The print image is great. This toner is just as good as the original, only cheaper. Clear purchase recommendation!",Fits perfectly!
200,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Ich bin positiv überrascht über die Qualität des Kineco Toner. Der Toner kam gut verpackt an und ließ sich wie der Original Toner leicht einschieben und wurde auf Anhieb vom Drucker erkannt . Das Schriftbild ist einwandfrei.  Klare Kaufempfehlung!,Deutschland,"9 Juni, 2019",2d8f6252f8e71b33d908f10304cdd88daa9325f85f36afd33ba505b2bca89468,5,Qualität wie Original,c31f8c1e740852f201871c452fcc76bcbfc1cff3de001b3e878cc8dd5e5b2640,1,2020-9-14 15:00:00,"9 June, 2019","I am pleasantly surprised at the quality of the Kineco toner. The toner arrived well packaged and, like the original toner, was easy to insert and was immediately recognized by the printer. The typeface is flawless. Clear purchase recommendation!",Quality like the original
201,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Habe den Toner als Ersatz in einem HP LaserJet M28w eingebaut.<br/>Druckergebnis war wie vorher nach bei den ersten Seiten bisher - also alles wunderbar.<br/>Guter Ersatz der die gewohnte Qualität bringt. Preis/Leistung stimmt hier.<br/><br/>Langzeitleistung kann ich nicht beurteilen. Wir werden sehen ob er 1000 Seiten schafft ohne besondere Spareinstellungen.,Deutschland,"19 August, 2019",6258c696525a84ce07307e89b9519bd01563e6197a6115d271b5be6f8dde8e5d,5,M28w druckt wieder in gewohnter Qualität,6f5e63bc2fa649eb2261fa3c50dbb1c726f1b85258eedd17492b9b0f7627bfdd,1,2020-9-14 15:00:00,"19 August, 2019",I installed the toner as a replacement in an HP LaserJet M28w. <br/> The print result was the same as before on the first pages - so everything was wonderful. <br/> Good replacement that brings the usual quality. Price / performance ratio is right here. I cannot judge long-term performance. We'll see if he can manage 1000 pages without any special savings settings.,M28w prints again in the usual quality
202,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Lieferung war sehr schnell dank Prime. Der Toner war sicher verpackt. Kein Toner an unerwünschten Stellen ausgetreten und der Drucker war sofort einsatzbereit damit. Ich bin mit der Qualität sehr zufrieden, dementsprechend werde ich mich zukünftig wieder für diesen Toner entscheiden.",Deutschland,"3 August, 2019",0e5a9cb49f3b9187acc8e915d60431ae8e7b9a11354ddb0750ea44298bda3dd9,5,Zufrieden mit Preis und Qualität,bd45eecac88cee161eed3b2b001b4799dea3eef29eb23584f340bf2bffdb510c,1,2020-9-14 15:00:00,"3 August, 2019","Delivery was very quick thanks to Prime. The toner was securely packaged. No toner leaked out at unwanted places and the printer was ready for use immediately. I am very satisfied with the quality, so I will choose this toner again in the future.",Satisfied with price and quality
203,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Nachdem bei unserem Laserdrucker der Toner alle gewesen ist, haben wir als Ersatz den Toner Kineco gekauft da das Original richtig teuer ist.<br/>Wir sind mit dem Toner sehr zufrieden, die Qualität ist sehr gut. Auspacken, Einsetzen Fertig :) Das Druckergebnis ist genau so, wie beim Original.<br/>Total einfach. Werden unseren Toner jetzt immer dort kaufen.",Deutschland,"8 August, 2019",2322b262172add8f51ad2090e1fc4a9f67bb956d91644e9498dfae61081d3c50,5,Günstiger und qualitativ hochwertiger Kineco Toner MIT CHIP,89e404b7a9e28fb2d0b1710ba015db109294995efda6ad3cd2418b9d66c4ae9a,1,2020-9-14 15:00:00,"8 August, 2019","After our laser printer ran out of toner, we bought the Kineco toner as a replacement because the original is really expensive. We are very satisfied with the toner, the quality is very good. Unpack, insert, done :) The print result is exactly like the original. <br/> Totally easy. Will always buy our toner there now.",Inexpensive and high quality Kineco toner WITH CHIP
204,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Auf der Suche nach einer günstigen Alternative zum Originaltoner für unseren Drucker HP LaserJet Pro M28w sind wir auf diesen Toner gestoßen. Die guten Bewertungen können wir bestätigen.<br/>Der Toner lässt sich einfach einsetzen und der Drucker erkennt ihn nach dem Einschalten sofort. Auch das Druckergebnis ist wie gewünscht. Der Toner steht dem Original aus unserer Sicht in Nichts nach.,Deutschland,"28 Oktober, 2019",cd8ce4900c7789c7acb7595faeaba5480791b6b609df00ea0a7ead6037b21d41,5,Steht dem Original in Nichts nach,ef93698551179b8ffce369635b25000f08ffdfbc2a997eb9305044b4c275c888,1,2020-9-14 15:00:00,"28 October, 2019","While looking for a cheap alternative to the original toner for our HP LaserJet Pro M28w printer, we came across this toner. We can confirm the good ratings. <br/> The toner is easy to insert and the printer recognizes it immediately after switching on. The print result is also as desired. From our point of view, the toner is in no way inferior to the original.",Is in no way inferior to the original
205,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Super schnelle Lieferung. Verpackung ausreichend groß und gut geschützt gegen Transportschäden.<br/>Passt wie beschrieben in den Drucker.,Deutschland,"31 März, 2020",14750c108b15ffa79cd858ad45266d6a20cd288d6b402f29cf51ea2c22adb5fc,5,Super schnelle Lieferung.  Gutes Produkt.,e9e0e715b46985abac68754881a6140dd05433d37a3ce5165c9722148d153d45,1,2020-9-14 15:00:00,"March 31, 2020",Super fast delivery. The packaging is sufficiently large and well protected against transport damage. Fits in the printer as described.,Super fast delivery. Good product.
206,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Habe den Toner als Ersatz für den Originaltoner von HP gekauft.<br/>Die Tonerkassette kam pünktlich und gut verpackt an.<br/>Sie passte einwandfrei in den Drucker. Die Druckqualität unterscheidet sich, nach meiner Ansicht, nicht von dem der Originalkassette.<br/>Die beiliegende Beschreibung, ist klar verständlich.<br/>Wenn die Druckqualittät so bleibt wie bisher (ca. 200 Seiten) und ich sehe keinen Grund für Änderungen, dann ist diese Kassette für mich eine klare Kaufempfehlung.",Deutschland,"12 Mai, 2019",26a5ef970df53783d0168ba4ec2eff228f9a39e5572916b7e29282b56b067f07,5,Gutes Druckbild / Preis/Leistung,451f61b5997fd6736af17960da1d78f25c66376791463b4378a8ae5d78c41b6f,1,2020-9-14 15:00:00,"May 12, 2019","I bought the toner from HP to replace the original toner. <br/> The toner cartridge arrived on time and well packaged. <br/> It fit perfectly in the printer. In my opinion, the print quality does not differ from that of the original cassette. <br/> The enclosed description is clearly understandable. <br/> If the print quality remains the same as before (approx. 200 pages) and I see no reason for it Changes, then this cassette is a clear buy recommendation for me.",Good print image / price / performance
207,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Ich habe den Toner für meinen HP M28w Laserdrucker gekauft. Der Toner passt in den Drucker und ist sofort ohne Probleme erkannt. Zu meiner großen Überraschung war die Test gedruckte Seite etwas besser als die gedruckte Seite mit dem Original gelieferte Toner. Ich bin hochzufrieden.,Deutschland,"17 November, 2019",f6b33a8f717256af99d5ce1349863f83f7df0280b8ec702af0ae2b0070e92d2d,5,Besser als das Original,da59ae23bffc9121e34d9497efd977604870a08cca77a5145c161459bf6c880e,1,2020-9-14 15:00:00,"17 November, 2019","I bought the toner for my HP M28w laser printer. The toner fits into the printer and is immediately recognized without any problems. To my great surprise, the test printed side was slightly better than the printed side with the original toner supplied. I am very satisfied.",Better than the original
208,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Wir sind Studenten und müssen viel drucken, daher sind wir auf die günstigere Alternative für unseren Drucker umgestiegen. Die Patrone hat uns nicht enttäuscht. Sie leistet ganze Arbeit. Wenn die aktuelle Einheit leer ist, wird diese wieder bestellt.",Deutschland,"27 Mai, 2020",cf6844df1422b09ff8461924cf732b12f4b3e8b3958d2ef3ded92836c3cb35bb,5,Sehr zufrieden,7a7873f133084803e04a8cb9eaff708146c9a66ef751b0f6bb679a7e6f7b8ac4,1,2020-9-14 15:00:00,"May 27, 2020","We are students and have to print a lot, so we switched to the cheaper alternative for our printer. The cartridge did not disappoint. She does a great job. If the current unit is empty, it will be ordered again.",Very satisfied
209,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Ich verwende den Toner in einem M28w. Nach knapp 300 Seiten Text kommt die Meldung, dass der Toner leer ist. Anders als beim Originaltoner pausiert der Drucker bei größeren Aufträgen regelmäßig wegen Überhitzung.",Deutschland,"30 März, 2019",fb2423a2aacfe70f4f2ad25d4915db58c5911b444e2553f8512a11a78be43ec3,2,Funktioniert mit Einschränkungen,24acb6aafcde1e87535a248a99ca8b6fb38d9888218dbb2f84fcb987be137392,1,2020-9-14 15:00:00,"March 30, 2019","I'm using the toner in an M28w. After almost 300 pages of text, the message appears that the toner is empty. In contrast to the original toner, the printer regularly pauses for larger jobs due to overheating.",Works with restrictions
210,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Ich hab mir den Toner für meinen HP M15w Laserdrucker gekauft. Das Produkt ist so wie beschrieben und funktioniert genauso gut wie der Original Toner von HP. Der Toner wurde problemlos von meinem Drucker erkannt und auch bezüglich der Druckqualität merkt man keinen Unterschied.<br/><br/>Ich werde mich beim nächsten Kauf definitiv wieder für diesen Toner entscheiden!,Deutschland,"23 Juli, 2019",5174d937132befb1d14f9576802aa81762460220bd0cfe49994817729aa1d552,5,Kein Unterschied zum Original,09f3e843f14cb222380f58e11146a61873e68398baca1805b6956654a0168df4,1,2020-9-14 15:00:00,"23 July, 2019",I bought the toner for my HP M15w laser printer. The product is as described and works just as well as the original HP toner. The toner was recognized by my printer without any problems and you won't notice any difference in print quality either. I will definitely choose this toner again next time I buy it!,No difference to the original
211,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Ich verwende den Toner für den HP Laserjet Pro M15w. Ich kann keinen Unterschied zu den Tonern des Herstellers erkennen. Der Kineco Toner hat einen mindestens gleichwertigen Qualitätsstandard und das sieht man auch am Druckergebnis. Es entsteht ein optimales Druckergebnis.<br/>Ich bin sehr zufrieden und kann diesen Toner für die ausgewiesenen Drucker nur empfehlen!,Deutschland,"17 März, 2020",76a3f05b0381eae0567dd764a70ed8756354872ada5e07566f578fc57f1b8db8,5,Hochwertiger Toner,d4c5f0e042a0bcf9daa227722097bc79541bccf88a25d30352c0c4e8b46bad7d,1,2020-9-14 15:00:00,"March 17, 2020",I am using the toner for the HP Laserjet Pro M15w. I can't see any difference to the manufacturer's toners. The Kineco toner has at least an equivalent quality standard and you can see that in the print result. The result is an optimal print result. <br/> I am very satisfied and can only recommend this toner for the designated printer!,Hochwertiger Toner
212,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Es hat alles super geklappt. Der Toner kam pünktlich an und die Verpackung war einwandfrei.<br/>Habe den Toner direkt eingebaut. Ging sehr einfach und die Druckqualität ist hervorragend.<br/>Kann ich nur weiterempfehlen.,Deutschland,"23 April, 2020",da8837a283a6f23af9fcf837ac2bfad229f1f9e18e5416bae518ea78d1fbb03d,5,Gute Qualität,a5c6239edae34c4b90d3c28f3abe3cbeee89a6c06f1e1f04ee15920fabdbcf96,1,2020-9-14 15:00:00,"23 April, 2020",Everything worked out great. The toner arrived on time and the packaging was perfect. <br/> I installed the toner directly. It was very easy and the print quality is excellent. I can only recommend it.,Good quality
213,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,... als Ersatz zum originalen Toner. Druckt das gleiche Schriftbild - bisher ohne Probleme. Und billiger ist er auch!<br/>Gerne wieder!,Deutschland,"4 Juli, 2019",e866107c3f8b1b7f4ef164e3068bc2be8ba05a73b84c6a668f7bd50c144af035,5,Perfekt ...,f44fde7abfddf98ac9bac5faf3b6863cde84c087f846b46ccbb8ecc6e5bf095a,1,2020-9-14 15:00:00,"4th July, 2019",... as a replacement for the original toner. Prints the same typeface - so far without any problems. And it's cheaper too! <br/> Gladly again!,Perfect ...
214,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Der Toner wurde mir super schnell geliefert (sogar einen Tag schneller als das Lieferdatum, das in meiner Bestellung vorgemerkt war) und er funktioniert einwandfrei.<br/>Das Einsetzen des Toners ist sehr einfach, da auch eine detaillierte Anleitung mitgeliefert wurde.<br/>Top Preis-Leistungsverhältnis!",Deutschland,"9 Juli, 2019",b43fdebadb6aceb1fd33ff5b42a2ee196e67b55a516fd75c171bf7aeaa8af861,5,Super Toner!,a0c3cc8f79bfb36665a77220e3e59c2bf710974f34b1eaac270b1164538ce0c8,1,2020-9-14 15:00:00,"9 Juli, 2019","The toner was delivered to me super fast (even a day earlier than the delivery date that was noted in my order) and it works perfectly. Inserting the toner is very easy, as detailed instructions were included. <Br /> Top price-performance ratio!",Super Toner!
215,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Sehr schnelle Lieferung (am 10.12. bestellt und am 13.12. geliefert/ Standardversand)<br/><br/>Der Toner war gut verpackt. Mein Drucker hat die Kassette ohne zu meckern akzeptiert.<br/><br/>Das Druckbild hat sich in keiner Weise verändert.<br/><br/>Ab sofort werde ich hier immer meinen Toner bestellen. Das Preisleistungs-Verhältnis ist echt top.,Deutschland,"13 Dezember, 2019",81e4003b0bfe2b87592a66784bbbd34391582664abe1497a690bfec150ea9c68,5,"Super schnelle Lieferung, sehr günstiger Preis!",b6b2dae633921378abe07058f6ce4fd423dc490617980931da68fe409708de51,1,2020-9-14 15:00:00,"13 December, 2019",Very fast delivery (ordered on December 10th and delivered on December 13th / standard delivery) <br/> <br/> The toner was well packaged. My printer accepted the cartridge without complaint. <br/> <br/> The print image has not changed in any way. <br/> <br/> From now on I will always order my toner here. The price-performance ratio is really great.,"Super schnelle Lieferung, sehr günstiger Preis!"
216,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Ich bin serh zufrieden mit dem Produkt. Es ist viel preisgünstiger als das Original und tut was es soll, der Drucker druckt weiterhin eine gute Qualität. Eine klare Kaufempfehlung.",Deutschland,"10 Februar, 2020",a246dd0753ed6c1831ce35e985f9c2b8f816314d120d289cda356b6eee897087,5,Drucker Toner für HP LaserJet Pro M28w,312a25c3e73c267661bd36632b90cbd08e87f4bfde1b3dbd6a3ed6ebfd151729,1,2020-9-14 15:00:00,"February 10, 2020","I am very satisfied with the product. It's much cheaper than the original and does what it's supposed to, the printer continues to print a good quality. A clear buy recommendation.",Printer toner for HP LaserJet Pro M28w
217,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Bisher haben die Lieferung, Verpackung und auch die Kartusche selbst einen sehr guten Eindruck hinterlassen. Frühere Ankunft als angekündigt, kaum Verpackung und nichts aus Kunststoff, problemlose Installation und erste Drucke. Ich mach ein update, wenn die Kartusche aufgebraucht ist, könnte meine neue Standrad-Kartusche werden.",Deutschland,"11 Juli, 2020",c0ad5a323453e3a6b88c74f773e6fde90e4c8feda4eda4ef9bfea9eee5b3e5ea,5,"Funktionale, schlichte Ware ohne Berge von Plastikverpackung…",b1fea2774b6e0d9b2c5034004356f5f638afb01fb80fa28a69146d5e926e779d,1,2020-9-14 15:00:00,"11 July, 2020","So far, the delivery, packaging and the cartridge itself have made a very good impression. Arrived earlier than announced, hardly any packaging and nothing made of plastic, problem-free installation and first prints. I do an update, when the cartridge is used up, my new standard cartridge could become.","Functional, simple goods without mountains of plastic packaging ..."
218,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Schnelle Lieferung. Guter Druck. Leere Toner Kartusche wird vom Lieferanten leider nicht recycelt.,Deutschland,"22 Februar, 2020",49a72b740af1dc73a88489872b2886e8e89dfaae3150830d5450df5ace8c477f,5,Alles stimmt. . .  Bis auf das Recycling.,37ed6d2675b51d689db7d968900119e79f913b1b35bc92a71aa0d528c14a3938,1,2020-9-14 15:00:00,"February 22, 2020","Fast delivery. Good pressure. Unfortunately, empty toner cartridges are not recycled by the supplier.",Alles stimmt. . .  Bis auf das Recycling.
219,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Ich habe ein HP Drucker aber der Toner von HP is ziehmlich teuer. Deshalb habe ich schon den 2. Toner von Kineco bestellt. Der funktioniert genau so gut wie das Original und is viel billiger. Auch der Versand is schnell, was wichtig ist wenn der Toner ploetzlich leer ist. Kann ich nur empfehlen.",Deutschland,"24 Mai, 2019",60cbdbb3eaf93d732b7aa24dd744ed863959d434eeb38d616beb01d8cb42fa07,5,Schnell / Funktioniert / Billig,bd93fff428a75ed100e09586597d33fbfc9148402982e30f5496e0cc37aac4cc,1,2020-9-14 15:00:00,"24 Mai, 2019","I have an HP printer but HP toner is quite expensive. That's why I already ordered the 2nd toner from Kineco. It works just as well as the original and is much cheaper. Shipping is also fast, which is important if the toner is suddenly empty. I can only recommend.",Schnell / Funktioniert / Billig
220,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Aufgrund der vielen guten Rezensionen habe ich mich für dieses Produkt entschieden und ich wurde nicht enttäuscht. Der Drucker hat anstandslos die Tonerkartusche erkannt und das Druckbild ist prima. Warum also das teure Produkt von HP kaufen, wenn es eine gute und günstigere Alternative gibt.  Vielen Dank !!",Deutschland,"25 März, 2020",f533d72d5c966d00875ad07b04ef6557034ddef670648523457cab88ae2aebd7,5,"Toner, so gut wie das teure Original",e2f60cfefa9342ec9eb61de786e31aff776c1bb93187529c1ed7ae9e846e9cd6,1,2020-9-14 15:00:00,"March 25, 2020",I chose this product because of the many good reviews and I was not disappointed. The printer recognized the toner cartridge without any problems and the print image is great. So why buy the expensive product from HP when there is a good and cheaper alternative. Many thanks !!,Toner as good as the expensive original
221,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Dieser Hersteller ist zu Recht so gut bewertet.<br/>Wir haben uns einen Toner für ein HP Gerät bestellt dieser funktioniert genauso gut wie der Originale.<br/>Schnellere Lieferung als angegeben und in der Verpackung nicht mal ein Kratzer.<br/>Ich werde nur noch diese Toner bestellen vielen Dank und bis zum nächsten mal.,Deutschland,"27 Oktober, 2019",c016d48ada5a0dbf9c9048042260e307c443a7df18b5597b9abd0f282c211c90,5,Einfach nur Super!!!,241de1d2d7bcec810720ac8b28ff22b1a4f031313a1af69bd7f6e80c742077e0,1,2020-9-14 15:00:00,"October 27, 2019","This manufacturer is rightly rated so well. <br/> We ordered a toner for an HP device, it works just as well as the originals. <br/> Faster delivery than stated and not even a scratch in the packaging. <Br /> I will only order these toners, thank you very much and see you next time.",Just great!
222,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Gute Druckqualität<br/>Der Versand erfolgt gewohnt schnell und das Einsetzten des Toners funktionierte problemlos.<br/>Die Druckqualität ist gut und unterscheidet sich fast nicht vom Original, daher eine super alternative und schont den Geldbeutel.<br/>Super Preis-Leistungsverhältnis.<br/>Werden wir immer wieder kaufen!",Deutschland,"30 Januar, 2020",7c05b339b45843e76f9cc75b84b4db184adcc834bf0969e289bbbf268a474026,5,Super Qualität,81a12aafbc7658601a352d71969b0cf7cef6662a08dd3cb0c7ee9d201f4c475b,1,2020-9-14 15:00:00,"30 Januar, 2020","Good print quality <br/> The shipping is as fast as usual and the use of the toner worked without any problems. <br/> The print quality is good and hardly differs from the original, therefore a great alternative and easy on the wallet. <br/> Great price - For money. We will buy again and again!",Great quality
223,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Ich habe bereits zum zweiten Mal diesen Toner für meinen HP Laserjet MFP M28a M28w gekauft. Problemloser Austausch. Der Toner wird sofort erkannt. Das Druckbild ist genauso gut wie das mit dem Original Toner und man kann richtig viele Seiten damit drucken. Ich bleibe bei diesem Produkt. Ganz klare Kaufempfehlung !,Deutschland,"6 Juni, 2020",919c677fc2994944cf7e72a2062446d699098da595fadd5c673c4445156a55ad,5,Wie der Original Toner ! Klasse !!!,c1707ea3c936e0164163ae1b98c7360075227f9f901032144a7f2fc0c36e5375,1,2020-9-14 15:00:00,"June 6, 2020",This is the second time I have bought this toner for my HP Laserjet MFP M28a M28w. Problem-free exchange. The toner is recognized immediately. The print image is just as good as that with the original toner and you can print a lot of pages with it. I stick with this product. Very clear purchase recommendation!,Like the original toner! Class !!!
224,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Quick Delivery.  Straight forward exchange with the empty toner cartridge in the printer.<br/>Printer recognized the Kineco Toner Cartridge immediately. Good print quality. ****<br/>Happy Customer. :-),Deutschland,"10 Juli, 2019",457116bff6e16f1a6eb3d245ebded5fe4a422e494a9b18bd9c90f2a4fdce1af9,4,Very satisfied with Kineco Toner Cartridge,f6c2bbb53cf7a70978e6134f836221260814224d6b7bc52e8771a1068dde1af4,1,2020-9-14 15:00:00,"10 July, 2019",Quick Delivery.  Straight forward exchange with the empty toner cartridge in the printer.<br/>Printer recognized the Kineco Toner Cartridge immediately. Good print quality. ****<br/>Happy Customer. :-),Very satisfied with Kineco Toner Cartridge
225,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Habe den Toner vor allem wegen seines Preises gekauft und war dann positiv von der Druckqualität überrascht. Für einen Laien gleiches Ergebnis wie mit dem Originaltoner.<br/>Der Einbau gelang ohne Probleme.<br/>Lieferung von Amazon war gewohnt reibungslos.<br/>Kaufempfehlung!,Deutschland,"28 März, 2020",70987d01807d88d05f007029f862ef9ddaa7706a67e520d14f844881c4bdc3c6,5,Solider Toner,85a41ee06ff220dc9b62f7f85a6f18642141a438036039d9ab72a69be9c6fae3,1,2020-9-14 15:00:00,"March 28, 2020","I bought the toner mainly because of its price and was positively surprised by the print quality. For a layperson, the same result as with the original toner. <br/> Installation succeeded without any problems. <br/> Delivery from Amazon was as smooth as usual. <br/> Purchase recommendation!",Solid Toner
226,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Schnelle Lieferung, gute Verpackung, alles top! Die Kunststoffteile wurden alle von mir problemlos entfernt und ich konnte den neuen Toner in meinen HP Drucker einsetzen. Die Druckergebnisse sind alle super. Bin sehr zufrieden und kaufe diesen Toner gerne wieder.",Deutschland,"27 März, 2020",b417049e5295ce338a90cf299f80aec7f1cb389694fa3beeb1ac66746c1cbed5,5,Sehr zufrieden,2fe707e291f555b19b8a4fb60eb7bd0c8eb29c4848efbd300cfdf0c5a5d37e4f,1,2020-9-14 15:00:00,"March 27, 2020","Fast delivery, good packaging, everything was great! The plastic parts were all easily removed by me and I was able to use the new toner in my HP printer. The printing results are all great. I am very satisfied and will buy this toner again.",Very satisfied
227,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Ich bin sehr zufrieden mit diesem Toner und habe ihn bereits nachbestellt. Er druckt meiner Meinung nach viel länger als der Original Toner, der aber doppelt so teuer ist. Beim Einsetzen gibt es auch keine Probleme und es wird alles sofort erkannt.",Deutschland,"19 Februar, 2020",f41c28afe418bd2626219e8b0c76c1e036c8aa1b25514bf51fb32da4fcda9103,5,Mehr Seiten für weniger Geld,e8f67b90464470d5b3d0c64212443295110338ce690a9779bd381c33eda00f21,1,2020-9-14 15:00:00,"19 Februar, 2020","I am very satisfied with this toner and have already reordered it. In my opinion, it prints much longer than the original toner, but it is twice as expensive. There are also no problems with insertion and everything is recognized immediately.",More pages for less money
228,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,Der Toner wurde sehr schnell geliefert und war gut verpackt.<br/>Auf Grund der bisherigen guten Bewertungen haben wir uns für dieses Produkt entschieden.<br/>Der Toner ließ sich ohne Probleme einsetzen und der Drucker druckt einwandfrei. Man kann keinen Unterschied zum Original Toner feststellen.,Deutschland,"19 Mai, 2020",62303d58c0b9d9c5b5ed6afdecf17e58537eadd8886a66c1c8ed630eedd4cc99,5,Sehr guter Toner,906a049cd2ab5d22347ecc7f287d4a74cbc058ab0e801a3db81b43d06f534333,1,2020-9-14 15:00:00,"19 Mai, 2020","The toner was delivered very quickly and was well packaged. <br/> Based on the good reviews so far, we decided on this product. <br/> The toner could be used without any problems and the printer prints perfectly. You can't tell any difference to the original toner.",Very good toner
229,B07DLWS6Y1,Besuchen Sie den Kineco-Store,,0,0,Arthur,"Alles super gelaufen, schnelle Lieferung und nach den ersten drucken muss ich sagen, dass es ein tolles Ergebnis abliefert, nicht verschmiert, die Kanten der Buchstaben und Zahlen sind wirklich sehr scharf!<br/>Bin mit dem Toner vollends zufrieden!! Klare Kaufempfehlung!!",Deutschland,"20 Juni, 2020",bc4c83959de27cd2045b95561915a2d724889b2da1569130a858dfbe3571b10c,5,Top Qualität zum super preis,bd5e9173ec31023d8699d307f613aa978812310518ad14a187099b10fce3d466,1,2020-9-14 15:00:00,"20 June, 2020","Everything went great, fast delivery and after the first print I have to say that it delivers a great result, not smeared, the edges of the letters and numbers are really very sharp! I am completely satisfied with the toner! Clear purchase recommendation !!",Top Qualität zum super preis
